,time,latitude,longitude,,water_depth,,
$SDODC,17:42:08,S40.08.8785,W179.32.3347,A,3096.5,M,A
$SDODC,17:42:18,S40.08.8562,W179.32.3042,A,3092.2,M,A
$SDODC,17:42:28,S40.08.8341,W179.32.2734,A,3092.3,M,A
$SDODC,17:42:38,S40.08.8118,W179.32.2426,A,3088.6,M,A
$SDODC,17:42:48,S40.08.7899,W179.32.2118,A,3088.6,M,A
$SDODC,17:42:58,S40.08.7676,W179.32.1809,A,3088.6,M,A
$SDODC,17:43:08,S40.08.7456,W179.32.1498,A,3088.6,M,A
$SDODC,17:43:18,S40.08.7236,W179.32.1187,A,3089,M,A
$SDODC,17:43:28,S40.08.7017,W179.32.0874,A,3101.4,M,A
$SDODC,17:43:38,S40.08.6801,W179.32.0559,A,3091.2,M,A
$SDODC,17:43:48,S40.08.6589,W179.32.0239,A,3091.4,M,A
$SDODC,17:43:58,S40.08.6380,W179.31.9918,A,3091.5,M,A
$SDODC,17:44:08,S40.08.6174,W179.31.9594,A,3101.1,M,A
$SDODC,17:44:18,S40.08.5966,W179.31.9272,A,3104.4,M,A
$SDODC,17:44:28,S40.08.5757,W179.31.8948,A,3107.2,M,A
$SDODC,17:44:38,S40.08.5547,W179.31.8631,A,3108.5,M,A
$SDODC,17:44:48,S40.08.5332,W179.31.8314,A,3109.7,M,A
$SDODC,17:44:58,S40.08.5121,W179.31.8000,A,3105,M,A
$SDODC,17:45:08,S40.08.4908,W179.31.7683,A,3105.2,M,A
$SDODC,17:45:18,S40.08.4698,W179.31.7373,A,3105.3,M,A
$SDODC,17:45:28,S40.08.4484,W179.31.7063,A,3105.4,M,A
$SDODC,17:45:38,S40.08.4268,W179.31.6755,A,3113.4,M,A
$SDODC,17:45:48,S40.08.4050,W179.31.6451,A,3113.4,M,A
$SDODC,17:45:58,S40.08.3830,W179.31.6142,A,3114.6,M,A
$SDODC,17:46:08,S40.08.3611,W179.31.5837,A,3114.3,M,A
$SDODC,17:46:18,S40.08.3398,W179.31.5525,A,3114.6,M,A
$SDODC,17:46:28,S40.08.3190,W179.31.5214,A,3114.6,M,A
$SDODC,17:46:38,S40.08.2978,W179.31.4899,A,3114.6,M,A
$SDODC,17:46:48,S40.08.2766,W179.31.4592,A,3114.6,M,A
$SDODC,17:46:58,S40.08.2555,W179.31.4278,A,3114.6,M,A
$SDODC,17:47:08,S40.08.2345,W179.31.3965,A,3114.6,M,A
$SDODC,17:47:18,S40.08.2132,W179.31.3653,A,3122,M,A
$SDODC,17:47:28,S40.08.1914,W179.31.3344,A,3122.6,M,A
$SDODC,17:47:38,S40.08.1697,W179.31.3034,A,3122.1,M,A
$SDODC,17:47:48,S40.08.1479,W179.31.2720,A,3119.8,M,A
$SDODC,17:47:58,S40.08.1266,W179.31.2406,A,3119.8,M,A
$SDODC,17:48:08,S40.08.1056,W179.31.2088,A,3129.8,M,A
$SDODC,17:48:18,S40.08.0842,W179.31.1768,A,3130.8,M,A
$SDODC,17:48:28,S40.08.0629,W179.31.1453,A,3126.8,M,A
$SDODC,17:48:38,S40.08.0411,W179.31.1136,A,3129.3,M,A
$SDODC,17:48:48,S40.08.0194,W179.31.0822,A,3128.7,M,A
$SDODC,17:48:58,S40.07.9977,W179.31.0505,A,3128.7,M,A
$SDODC,17:49:08,S40.07.9766,W179.31.0186,A,3128.7,M,A
$SDODC,17:49:18,S40.07.9561,W179.30.9868,A,3128.7,M,A
$SDODC,17:49:28,S40.07.9359,W179.30.9545,A,3128.7,M,A
$SDODC,17:49:38,S40.07.9152,W179.30.9229,A,3128.7,M,A
$SDODC,17:49:48,S40.07.8938,W179.30.8919,A,3128.7,M,A
$SDODC,17:49:58,S40.07.8729,W179.30.8608,A,3128.7,M,A
$SDODC,17:50:08,S40.07.8518,W179.30.8300,A,3128.7,M,A
$SDODC,17:50:18,S40.07.8305,W179.30.7997,A,3128.7,M,A
$SDODC,17:50:28,S40.07.8086,W179.30.7694,A,3128.7,M,A
$SDODC,17:50:38,S40.07.7867,W179.30.7393,A,3155,M,A
$SDODC,17:50:48,S40.07.7651,W179.30.7086,A,3155,M,A
$SDODC,17:50:58,S40.07.7433,W179.30.6778,A,3155,M,A
$SDODC,17:51:08,S40.07.7219,W179.30.6466,A,3155,M,A
$SDODC,17:51:18,S40.07.7003,W179.30.6152,A,3155,M,A
$SDODC,17:51:28,S40.07.6793,W179.30.5841,A,3163.5,M,A
$SDODC,17:51:38,S40.07.6577,W179.30.5529,A,3163.5,M,A
$SDODC,17:51:48,S40.07.6363,W179.30.5219,A,3166.2,M,A
$SDODC,17:51:58,S40.07.6148,W179.30.4909,A,3166.2,M,A
$SDODC,17:52:08,S40.07.5932,W179.30.4603,A,3168.9,M,A
$SDODC,17:52:18,S40.07.5713,W179.30.4297,A,3168.9,M,A
$SDODC,17:52:28,S40.07.5495,W179.30.3992,A,3171.5,M,A
$SDODC,17:52:38,S40.07.5276,W179.30.3689,A,3171.5,M,A
$SDODC,17:52:48,S40.07.5055,W179.30.3385,A,3174.2,M,A
$SDODC,17:52:58,S40.07.4835,W179.30.3082,A,3174.2,M,A
$SDODC,17:53:08,S40.07.4615,W179.30.2778,A,3174.2,M,A
$SDODC,17:53:18,S40.07.4395,W179.30.2471,A,3174.2,M,A
$SDODC,17:53:28,S40.07.4176,W179.30.2164,A,3174.2,M,A
$SDODC,17:53:38,S40.07.3958,W179.30.1857,A,3174.2,M,A
$SDODC,17:53:48,S40.07.3741,W179.30.1547,A,3174.2,M,A
$SDODC,17:53:58,S40.07.3525,W179.30.1235,A,3174.4,M,A
$SDODC,17:54:08,S40.07.3309,W179.30.0922,A,3175.8,M,A
$SDODC,17:54:18,S40.07.3098,W179.30.0604,A,3177.2,M,A
$SDODC,17:54:28,S40.07.2884,W179.30.0285,A,3175.1,M,A
$SDODC,17:54:38,S40.07.2677,W179.29.9966,A,3178.8,M,A
$SDODC,17:54:48,S40.07.2467,W179.29.9644,A,3179.9,M,A
$SDODC,17:54:58,S40.07.2258,W179.29.9326,A,3181,M,A
$SDODC,17:55:08,S40.07.2047,W179.29.9006,A,3181.9,M,A
$SDODC,17:55:18,S40.07.1837,W179.29.8692,A,3179.9,M,A
$SDODC,17:55:28,S40.07.1624,W179.29.8381,A,3183.2,M,A
$SDODC,17:55:38,S40.07.1406,W179.29.8071,A,3183.2,M,A
$SDODC,17:55:48,S40.07.1185,W179.29.7764,A,3184.7,M,A
$SDODC,17:55:58,S40.07.0963,W179.29.7456,A,3194.4,M,A
$SDODC,17:56:08,S40.07.0739,W179.29.7150,A,3186.1,M,A
$SDODC,17:56:18,S40.07.0513,W179.29.6844,A,3187.1,M,A
$SDODC,17:56:28,S40.07.0287,W179.29.6537,A,3188.1,M,A
$SDODC,17:56:38,S40.07.0060,W179.29.6230,A,3189,M,A
$SDODC,17:56:48,S40.06.9840,W179.29.5920,A,3189.9,M,A
$SDODC,17:56:58,S40.06.9620,W179.29.5608,A,3191.2,M,A
$SDODC,17:57:08,S40.06.9405,W179.29.5292,A,3192.7,M,A
$SDODC,17:57:18,S40.06.9192,W179.29.4975,A,3193.8,M,A
$SDODC,17:57:28,S40.06.8977,W179.29.4659,A,3195.4,M,A
$SDODC,17:57:38,S40.06.8759,W179.29.4342,A,3196.7,M,A
$SDODC,17:57:48,S40.06.8542,W179.29.4027,A,3197.8,M,A
$SDODC,17:57:58,S40.06.8320,W179.29.3714,A,3198.6,M,A
$SDODC,17:58:08,S40.06.8098,W179.29.3402,A,3199.3,M,A
$SDODC,17:58:18,S40.06.7879,W179.29.3091,A,3200,M,A
$SDODC,17:58:28,S40.06.7661,W179.29.2783,A,3200.5,M,A
$SDODC,17:58:38,S40.06.7442,W179.29.2477,A,3197.6,M,A
$SDODC,17:58:48,S40.06.7226,W179.29.2170,A,3197.8,M,A
$SDODC,17:58:58,S40.06.7009,W179.29.1865,A,3198,M,A
$SDODC,17:59:08,S40.06.6789,W179.29.1561,A,3198.1,M,A
$SDODC,17:59:18,S40.06.6569,W179.29.1256,A,3198.2,M,A
$SDODC,17:59:28,S40.06.6349,W179.29.0955,A,3198.2,M,A
$SDODC,17:59:38,S40.06.6127,W179.29.0650,A,3206.4,M,A
$SDODC,17:59:48,S40.06.5905,W179.29.0349,A,3207.2,M,A
$SDODC,17:59:58,S40.06.5682,W179.29.0048,A,3208.4,M,A
$SDODC,18:00:08,S40.06.5461,W179.28.9744,A,3209.3,M,A
$SDODC,18:00:18,S40.06.5240,W179.28.9442,A,3207.3,M,A
$SDODC,18:00:28,S40.06.5019,W179.28.9136,A,3211.7,M,A
$SDODC,18:00:38,S40.06.4800,W179.28.8830,A,3211.7,M,A
$SDODC,18:00:48,S40.06.4580,W179.28.8525,A,3211.7,M,A
$SDODC,18:00:58,S40.06.4362,W179.28.8216,A,3213.7,M,A
$SDODC,18:01:08,S40.06.4144,W179.28.7906,A,3215,M,A
$SDODC,18:01:18,S40.06.3925,W179.28.7598,A,3216.2,M,A
$SDODC,18:01:28,S40.06.3705,W179.28.7288,A,3217.2,M,A
$SDODC,18:01:38,S40.06.3484,W179.28.6978,A,3218.1,M,A
$SDODC,18:01:48,S40.06.3264,W179.28.6671,A,3219.5,M,A
$SDODC,18:01:58,S40.06.3045,W179.28.6367,A,3216.3,M,A
$SDODC,18:02:08,S40.06.2828,W179.28.6064,A,3221,M,A
$SDODC,18:02:18,S40.06.2609,W179.28.5759,A,3221,M,A
$SDODC,18:02:28,S40.06.2390,W179.28.5457,A,3223,M,A
$SDODC,18:02:38,S40.06.2171,W179.28.5154,A,3224.1,M,A
$SDODC,18:02:48,S40.06.1951,W179.28.4847,A,3224.9,M,A
$SDODC,18:02:58,S40.06.1736,W179.28.4539,A,3226.2,M,A
$SDODC,18:03:08,S40.06.1517,W179.28.4226,A,3227.4,M,A
$SDODC,18:03:18,S40.06.1304,W179.28.3913,A,3224.7,M,A
$SDODC,18:03:28,S40.06.1088,W179.28.3597,A,3229.8,M,A
$SDODC,18:03:38,S40.06.0874,W179.28.3282,A,3230.6,M,A
$SDODC,18:03:48,S40.06.0659,W179.28.2965,A,3232.1,M,A
$SDODC,18:03:58,S40.06.0446,W179.28.2652,A,3233.3,M,A
$SDODC,18:04:08,S40.06.0233,W179.28.2340,A,3233.8,M,A
$SDODC,18:04:18,S40.06.0019,W179.28.2029,A,3234.9,M,A
$SDODC,18:04:28,S40.05.9806,W179.28.1719,A,3235.8,M,A
$SDODC,18:04:38,S40.05.9593,W179.28.1406,A,3232.9,M,A
$SDODC,18:04:48,S40.05.9383,W179.28.1099,A,3233,M,A
$SDODC,18:04:58,S40.05.9170,W179.28.0788,A,3238.1,M,A
$SDODC,18:05:08,S40.05.8960,W179.28.0478,A,3238.7,M,A
$SDODC,18:05:18,S40.05.8750,W179.28.0171,A,3240.2,M,A
$SDODC,18:05:28,S40.05.8539,W179.27.9862,A,3240.6,M,A
$SDODC,18:05:38,S40.05.8328,W179.27.9557,A,3242,M,A
$SDODC,18:05:48,S40.05.8116,W179.27.9252,A,3239.6,M,A
$SDODC,18:05:58,S40.05.7903,W179.27.8949,A,3239.6,M,A
$SDODC,18:06:08,S40.05.7687,W179.27.8646,A,3239.7,M,A
$SDODC,18:06:18,S40.05.7471,W179.27.8347,A,3239.7,M,A
$SDODC,18:06:28,S40.05.7253,W179.27.8045,A,3248.2,M,A
$SDODC,18:06:38,S40.05.7034,W179.27.7741,A,3249.4,M,A
$SDODC,18:06:48,S40.05.6815,W179.27.7438,A,3251,M,A
$SDODC,18:06:58,S40.05.6595,W179.27.7130,A,3252.2,M,A
$SDODC,18:07:08,S40.05.6377,W179.27.6822,A,3253.4,M,A
$SDODC,18:07:18,S40.05.6159,W179.27.6509,A,3254.4,M,A
$SDODC,18:07:28,S40.05.5947,W179.27.6196,A,3255.6,M,A
$SDODC,18:07:38,S40.05.5734,W179.27.5880,A,3256.3,M,A
$SDODC,18:07:48,S40.05.5527,W179.27.5564,A,3257.2,M,A
$SDODC,18:07:58,S40.05.5318,W179.27.5243,A,3258.1,M,A
$SDODC,18:08:08,S40.05.5112,W179.27.4926,A,3257.9,M,A
$SDODC,18:08:18,S40.05.4900,W179.27.4607,A,3255.5,M,A
$SDODC,18:08:28,S40.05.4691,W179.27.4293,A,3258.7,M,A
$SDODC,18:08:38,S40.05.4477,W179.27.3979,A,3258.7,M,A
$SDODC,18:08:48,S40.05.4265,W179.27.3667,A,3258.7,M,A
$SDODC,18:08:58,S40.05.4052,W179.27.3354,A,3262,M,A
$SDODC,18:09:08,S40.05.3841,W179.27.3043,A,3262,M,A
$SDODC,18:09:18,S40.05.3628,W179.27.2733,A,3264.9,M,A
$SDODC,18:09:28,S40.05.3414,W179.27.2424,A,3266.8,M,A
$SDODC,18:09:38,S40.05.3200,W179.27.2116,A,3268.8,M,A
$SDODC,18:09:48,S40.05.2986,W179.27.1807,A,3270.1,M,A
$SDODC,18:09:58,S40.05.2772,W179.27.1494,A,3266.7,M,A
$SDODC,18:10:08,S40.05.2560,W179.27.1181,A,3273.6,M,A
$SDODC,18:10:18,S40.05.2346,W179.27.0866,A,3275.3,M,A
$SDODC,18:10:28,S40.05.2134,W179.27.0549,A,3273.9,M,A
$SDODC,18:10:38,S40.05.1920,W179.27.0232,A,3278.5,M,A
$SDODC,18:10:48,S40.05.1706,W179.26.9917,A,3280.4,M,A
$SDODC,18:10:58,S40.05.1493,W179.26.9603,A,3282.3,M,A
$SDODC,18:11:08,S40.05.1275,W179.26.9292,A,3284.1,M,A
$SDODC,18:11:18,S40.05.1058,W179.26.8981,A,3285.3,M,A
$SDODC,18:11:28,S40.05.0843,W179.26.8671,A,3286.9,M,A
$SDODC,18:11:38,S40.05.0627,W179.26.8363,A,3288.2,M,A
$SDODC,18:11:48,S40.05.0413,W179.26.8053,A,3289.1,M,A
$SDODC,18:11:58,S40.05.0201,W179.26.7742,A,3289.7,M,A
$SDODC,18:12:08,S40.04.9985,W179.26.7429,A,3285.9,M,A
$SDODC,18:12:18,S40.04.9775,W179.26.7115,A,3290.7,M,A
$SDODC,18:12:28,S40.04.9561,W179.26.6802,A,3296.5,M,A
$SDODC,18:12:38,S40.04.9350,W179.26.6491,A,3296.8,M,A
$SDODC,18:12:48,S40.04.9140,W179.26.6178,A,3293.5,M,A
$SDODC,18:12:58,S40.04.8930,W179.26.5862,A,3294.4,M,A
$SDODC,18:13:08,S40.04.8728,W179.26.5545,A,3293.3,M,A
$SDODC,18:13:18,S40.04.8530,W179.26.5223,A,3293.4,M,A
$SDODC,18:13:28,S40.04.8335,W179.26.4903,A,3293.4,M,A
$SDODC,18:13:38,S40.04.8140,W179.26.4583,A,3293.5,M,A
$SDODC,18:13:48,S40.04.7943,W179.26.4267,A,3293.5,M,A
$SDODC,18:13:58,S40.04.7743,W179.26.3951,A,3299.7,M,A
$SDODC,18:14:08,S40.04.7547,W179.26.3639,A,3299.7,M,A
$SDODC,18:14:18,S40.04.7348,W179.26.3330,A,3299.7,M,A
$SDODC,18:14:28,S40.04.7147,W179.26.3023,A,3299.7,M,A
$SDODC,18:14:38,S40.04.6945,W179.26.2719,A,3299.7,M,A
$SDODC,18:14:48,S40.04.6737,W179.26.2414,A,3299.7,M,A
$SDODC,18:14:58,S40.04.6532,W179.26.2110,A,3299.7,M,A
$SDODC,18:15:08,S40.04.6321,W179.26.1803,A,3304.2,M,A
$SDODC,18:15:18,S40.04.6114,W179.26.1497,A,3304.6,M,A
$SDODC,18:15:28,S40.04.5905,W179.26.1187,A,3306,M,A
$SDODC,18:15:38,S40.04.5695,W179.26.0881,A,3306.4,M,A
$SDODC,18:15:48,S40.04.5483,W179.26.0571,A,3307,M,A
$SDODC,18:15:58,S40.04.5272,W179.26.0260,A,3308.1,M,A
$SDODC,18:16:08,S40.04.5057,W179.25.9951,A,3309,M,A
$SDODC,18:16:18,S40.04.4845,W179.25.9640,A,3309,M,A
$SDODC,18:16:28,S40.04.4637,W179.25.9327,A,3310.7,M,A
$SDODC,18:16:38,S40.04.4429,W179.25.9017,A,3307.8,M,A
$SDODC,18:16:48,S40.04.4228,W179.25.8701,A,3307.9,M,A
$SDODC,18:16:58,S40.04.4029,W179.25.8382,A,3308,M,A
$SDODC,18:17:08,S40.04.3827,W179.25.8062,A,3312.8,M,A
$SDODC,18:17:18,S40.04.3619,W179.25.7745,A,3318,M,A
$SDODC,18:17:28,S40.04.3413,W179.25.7432,A,3313.9,M,A
$SDODC,18:17:38,S40.04.3202,W179.25.7115,A,3314.9,M,A
$SDODC,18:17:48,S40.04.2995,W179.25.6799,A,3314,M,A
$SDODC,18:17:58,S40.04.2788,W179.25.6480,A,3315.3,M,A
$SDODC,18:18:08,S40.04.2579,W179.25.6165,A,3315.3,M,A
$SDODC,18:18:18,S40.04.2370,W179.25.5849,A,3316.9,M,A
$SDODC,18:18:28,S40.04.2160,W179.25.5535,A,3317.3,M,A
$SDODC,18:18:38,S40.04.1949,W179.25.5223,A,3318.5,M,A
$SDODC,18:18:48,S40.04.1739,W179.25.4910,A,3317.3,M,A
$SDODC,18:18:58,S40.04.1532,W179.25.4595,A,3319.4,M,A
$SDODC,18:19:08,S40.04.1325,W179.25.4279,A,3319.9,M,A
$SDODC,18:19:18,S40.04.1118,W179.25.3965,A,3319.5,M,A
$SDODC,18:19:28,S40.04.0908,W179.25.3653,A,3321.4,M,A
$SDODC,18:19:38,S40.04.0698,W179.25.3339,A,3321.4,M,A
$SDODC,18:19:48,S40.04.0488,W179.25.3028,A,3322.8,M,A
$SDODC,18:19:58,S40.04.0275,W179.25.2713,A,3323.7,M,A
$SDODC,18:20:08,S40.04.0063,W179.25.2398,A,3324.5,M,A
$SDODC,18:20:18,S40.03.9849,W179.25.2083,A,3325.8,M,A
$SDODC,18:20:28,S40.03.9635,W179.25.1770,A,3326.2,M,A
$SDODC,18:20:38,S40.03.9421,W179.25.1454,A,3327.8,M,A
$SDODC,18:20:48,S40.03.9207,W179.25.1143,A,3328.3,M,A
$SDODC,18:20:58,S40.03.8987,W179.25.0832,A,3330,M,A
$SDODC,18:21:08,S40.03.8771,W179.25.0522,A,3330,M,A
$SDODC,18:21:18,S40.03.8556,W179.25.0209,A,3331.3,M,A
$SDODC,18:21:28,S40.03.8344,W179.24.9895,A,3328.1,M,A
$SDODC,18:21:38,S40.03.8133,W179.24.9577,A,3331.8,M,A
$SDODC,18:21:48,S40.03.7928,W179.24.9259,A,3336.6,M,A
$SDODC,18:21:58,S40.03.7724,W179.24.8939,A,3332.6,M,A
$SDODC,18:22:08,S40.03.7520,W179.24.8620,A,3332.7,M,A
$SDODC,18:22:18,S40.03.7316,W179.24.8300,A,3332.7,M,A
$SDODC,18:22:28,S40.03.7113,W179.24.7984,A,3332.7,M,A
$SDODC,18:22:38,S40.03.6910,W179.24.7665,A,3332.8,M,A
$SDODC,18:22:48,S40.03.6711,W179.24.7350,A,3332.8,M,A
$SDODC,18:22:58,S40.03.6508,W179.24.7040,A,3332.8,M,A
$SDODC,18:23:08,S40.03.6299,W179.24.6737,A,3332.8,M,A
$SDODC,18:23:18,S40.03.6087,W179.24.6434,A,3332.8,M,A
$SDODC,18:23:28,S40.03.5876,W179.24.6130,A,3332.8,M,A
$SDODC,18:23:38,S40.03.5662,W179.24.5826,A,3332.8,M,A
$SDODC,18:23:48,S40.03.5449,W179.24.5521,A,0,M,V
$SDODC,18:23:58,S40.03.5236,W179.24.5213,A,0,M,V
$SDODC,18:24:08,S40.03.5022,W179.24.4902,A,0,M,V
$SDODC,18:24:18,S40.03.4809,W179.24.4589,A,0,M,V
$SDODC,18:24:28,S40.03.4594,W179.24.4272,A,0,M,V
$SDODC,18:24:38,S40.03.4380,W179.24.3954,A,0,M,V
$SDODC,18:24:48,S40.03.4173,W179.24.3630,A,0,M,V
$SDODC,18:24:58,S40.03.3968,W179.24.3311,A,0,M,V
$SDODC,18:25:08,S40.03.3768,W179.24.2989,A,0,M,V
$SDODC,18:25:18,S40.03.3568,W179.24.2671,A,0,M,V
$SDODC,18:25:28,S40.03.3364,W179.24.2354,A,0,M,V
$SDODC,18:25:38,S40.03.3159,W179.24.2041,A,0,M,V
$SDODC,18:25:48,S40.03.2952,W179.24.1727,A,0,M,V
$SDODC,18:25:58,S40.03.2742,W179.24.1415,A,0,M,V
$SDODC,18:26:08,S40.03.2530,W179.24.1106,A,0,M,V
$SDODC,18:26:18,S40.03.2313,W179.24.0797,A,0,M,V
$SDODC,18:26:28,S40.03.2102,W179.24.0487,A,0,M,V
$SDODC,18:26:38,S40.03.1889,W179.24.0174,A,0,M,V
$SDODC,18:26:48,S40.03.1678,W179.23.9858,A,0,M,V
$SDODC,18:26:58,S40.03.1466,W179.23.9540,A,0,M,V
$SDODC,18:27:08,S40.03.1257,W179.23.9215,A,0,M,V
$SDODC,18:27:18,S40.03.1049,W179.23.8891,A,0,M,V
$SDODC,18:27:28,S40.03.0837,W179.23.8563,A,0,M,V
$SDODC,18:27:38,S40.03.0631,W179.23.8232,A,0,M,V
$SDODC,18:27:48,S40.03.0426,W179.23.7902,A,0,M,V
$SDODC,18:27:58,S40.03.0220,W179.23.7570,A,0,M,V
$SDODC,18:28:08,S40.03.0017,W179.23.7244,A,0,M,V
$SDODC,18:28:18,S40.02.9809,W179.23.6916,A,0,M,V
$SDODC,18:28:28,S40.02.9598,W179.23.6598,A,0,M,V
$SDODC,18:28:38,S40.02.9383,W179.23.6277,A,0,M,V
$SDODC,18:28:48,S40.02.9167,W179.23.5965,A,0,M,V
$SDODC,18:28:58,S40.02.8953,W179.23.5649,A,0,M,V
$SDODC,18:29:08,S40.02.8742,W179.23.5331,A,0,M,V
$SDODC,18:29:18,S40.02.8527,W179.23.5014,A,0,M,V
$SDODC,18:29:28,S40.02.8314,W179.23.4698,A,0,M,V
$SDODC,18:29:38,S40.02.8103,W179.23.4383,A,0,M,V
$SDODC,18:29:48,S40.02.7892,W179.23.4068,A,3365.9,M,A
$SDODC,18:29:58,S40.02.7680,W179.23.3758,A,3365.9,M,A
$SDODC,18:30:08,S40.02.7464,W179.23.3448,A,3370.6,M,A
$SDODC,18:30:18,S40.02.7253,W179.23.3135,A,3370.4,M,A
$SDODC,18:30:28,S40.02.7042,W179.23.2822,A,3370.5,M,A
$SDODC,18:30:38,S40.02.6835,W179.23.2510,A,3370.5,M,A
$SDODC,18:30:48,S40.02.6630,W179.23.2192,A,3370.5,M,A
$SDODC,18:30:58,S40.02.6427,W179.23.1873,A,3377.9,M,A
$SDODC,18:31:08,S40.02.6224,W179.23.1555,A,3377.9,M,A
$SDODC,18:31:18,S40.02.6020,W179.23.1239,A,3375,M,A
$SDODC,18:31:28,S40.02.5815,W179.23.0921,A,3374.5,M,A
$SDODC,18:31:38,S40.02.5613,W179.23.0604,A,3375,M,A
$SDODC,18:31:48,S40.02.5407,W179.23.0285,A,3371.2,M,A
$SDODC,18:31:58,S40.02.5203,W179.22.9967,A,3374.3,M,A
$SDODC,18:32:08,S40.02.4996,W179.22.9648,A,3374.2,M,A
$SDODC,18:32:18,S40.02.4789,W179.22.9328,A,3372.7,M,A
$SDODC,18:32:28,S40.02.4584,W179.22.9009,A,3372.7,M,A
$SDODC,18:32:38,S40.02.4377,W179.22.8688,A,3381.7,M,A
$SDODC,18:32:48,S40.02.4172,W179.22.8364,A,3374.3,M,A
$SDODC,18:32:58,S40.02.3966,W179.22.8040,A,3378.5,M,A
$SDODC,18:33:08,S40.02.3762,W179.22.7716,A,3378.7,M,A
$SDODC,18:33:18,S40.02.3555,W179.22.7390,A,3379.5,M,A
$SDODC,18:33:28,S40.02.3348,W179.22.7065,A,3379.5,M,A
$SDODC,18:33:38,S40.02.3139,W179.22.6745,A,3384.3,M,A
$SDODC,18:33:48,S40.02.2926,W179.22.6422,A,3385.2,M,A
$SDODC,18:33:58,S40.02.2719,W179.22.6104,A,3384.5,M,A
$SDODC,18:34:08,S40.02.2508,W179.22.5780,A,3384.5,M,A
$SDODC,18:34:18,S40.02.2300,W179.22.5460,A,3384.5,M,A
$SDODC,18:34:28,S40.02.2087,W179.22.5140,A,3384.5,M,A
$SDODC,18:34:38,S40.02.1878,W179.22.4823,A,3384.5,M,A
$SDODC,18:34:48,S40.02.1673,W179.22.4499,A,3383.3,M,A
$SDODC,18:34:58,S40.02.1471,W179.22.4179,A,3383.3,M,A
$SDODC,18:35:08,S40.02.1267,W179.22.3857,A,3383.3,M,A
$SDODC,18:35:18,S40.02.1066,W179.22.3536,A,3383.3,M,A
$SDODC,18:35:28,S40.02.0862,W179.22.3213,A,3383.3,M,A
$SDODC,18:35:38,S40.02.0655,W179.22.2896,A,3383.3,M,A
$SDODC,18:35:48,S40.02.0448,W179.22.2580,A,3383.3,M,A
$SDODC,18:35:58,S40.02.0241,W179.22.2263,A,3383.3,M,A
$SDODC,18:36:08,S40.02.0035,W179.22.1941,A,3383.3,M,A
$SDODC,18:36:18,S40.01.9832,W179.22.1623,A,3383.3,M,A
$SDODC,18:36:28,S40.01.9625,W179.22.1299,A,3393.1,M,A
$SDODC,18:36:38,S40.01.9417,W179.22.0983,A,3393.1,M,A
$SDODC,18:36:48,S40.01.9205,W179.22.0659,A,3394.5,M,A
$SDODC,18:36:58,S40.01.9003,W179.22.0338,A,3391.8,M,A
$SDODC,18:37:08,S40.01.8799,W179.22.0017,A,3394,M,A
$SDODC,18:37:18,S40.01.8594,W179.21.9700,A,3394,M,A
$SDODC,18:37:28,S40.01.8388,W179.21.9385,A,3397.6,M,A
$SDODC,18:37:38,S40.01.8176,W179.21.9075,A,3397.6,M,A
$SDODC,18:37:48,S40.01.7966,W179.21.8764,A,3397.6,M,A
$SDODC,18:37:58,S40.01.7762,W179.21.8448,A,3397.6,M,A
$SDODC,18:38:08,S40.01.7554,W179.21.8132,A,3397.6,M,A
$SDODC,18:38:18,S40.01.7348,W179.21.7821,A,3397.6,M,A
$SDODC,18:38:28,S40.01.7138,W179.21.7508,A,3397.6,M,A
$SDODC,18:38:38,S40.01.6930,W179.21.7196,A,3397.6,M,A
$SDODC,18:38:48,S40.01.6723,W179.21.6884,A,3397.6,M,A
$SDODC,18:38:58,S40.01.6513,W179.21.6568,A,3397.6,M,A
$SDODC,18:39:08,S40.01.6305,W179.21.6255,A,3397.7,M,A
$SDODC,18:39:18,S40.01.6093,W179.21.5942,A,3397.7,M,A
$SDODC,18:39:28,S40.01.5882,W179.21.5632,A,3398.8,M,A
$SDODC,18:39:38,S40.01.5668,W179.21.5320,A,3399,M,A
$SDODC,18:39:48,S40.01.5454,W179.21.5009,A,3398.8,M,A
$SDODC,18:39:58,S40.01.5242,W179.21.4695,A,3403.1,M,A
$SDODC,18:40:08,S40.01.5030,W179.21.4383,A,3399.9,M,A
$SDODC,18:40:18,S40.01.4817,W179.21.4070,A,3402.5,M,A
$SDODC,18:40:28,S40.01.4610,W179.21.3756,A,3402.5,M,A
$SDODC,18:40:38,S40.01.4401,W179.21.3442,A,3402.5,M,A
$SDODC,18:40:48,S40.01.4193,W179.21.3125,A,3401.4,M,A
$SDODC,18:40:58,S40.01.3983,W179.21.2805,A,3401.4,M,A
$SDODC,18:41:08,S40.01.3775,W179.21.2485,A,3401.4,M,A
$SDODC,18:41:18,S40.01.3565,W179.21.2162,A,3406.5,M,A
$SDODC,18:41:28,S40.01.3359,W179.21.1844,A,3403.7,M,A
$SDODC,18:41:38,S40.01.3151,W179.21.1522,A,3407.8,M,A
$SDODC,18:41:48,S40.01.2947,W179.21.1207,A,3407.5,M,A
$SDODC,18:41:58,S40.01.2743,W179.21.0893,A,3406.5,M,A
$SDODC,18:42:08,S40.01.2539,W179.21.0581,A,3406.5,M,A
$SDODC,18:42:18,S40.01.2330,W179.21.0270,A,3405.1,M,A
$SDODC,18:42:28,S40.01.2120,W179.20.9959,A,3405.3,M,A
